id,sentiment,text,created_at,coordinates,source,followers
,,RT @LeadingNFL: The Patriots will look to extend Tom Brady's contract this offseason as they believe he will play for 3-5 more years into h…,2017-02-05T21:45:53.000Z,,Twitter for Android,508
,,&amp; D. Tom Brady's a trump supporter,2017-02-05T21:45:53.000Z,,Twitter for iPhone,205
,,"Cómo que no se me antoja ver el Super Bowl. 

Ver al insufrible Brady y el show de medio tiempo mierdero con #ladygaga no me es atractivo.",2017-02-05T21:45:53.000Z,,Twitter for Android,1530
,,RT @kaylileavitt33: Buffchick dip n Tom Brady,2017-02-05T21:45:53.000Z,,Twitter for iPhone,335
,,#SuperBowlnaESPN estou torcendo  hoje pro Patriots e Tom Brady irá fazer um excelente jogo !!!,2017-02-05T21:45:53.000Z,,Twitter for Android,267
,,"Gisele Bündchen supports husband Tom Brady before Super Bowl LI: ""We are ready"" https://t.co/sIfZmYG6aS https://t.co/KZQkeAuGB2",2017-02-05T21:45:53.000Z,,Buffer,26165
,,#SuperBowl I feel like Brady has a different game day ritual than I do.  #CoorsLight #wingies,2017-02-05T21:45:53.000Z,,Twitter for Android,47
,,Oh my God barmby https://t.co/grfvhg7H3f,2017-02-05T21:45:53.000Z,,Twitter for Android,245
,,O trailer de Stranger Things https://t.co/VeftJXtBSA,2017-02-05T21:45:53.000Z,,Twitter Web Client,385
,,"It says so much about the character of T'Rump and Tom Brady to know of their mutual support. Falcons defense, aim f… https://t.co/kB7cw73C1n",2017-02-05T21:45:53.000Z,,Twitter Web Client,4272
,,@cbenzyyyy i want Brady to win. Also Atlanta is a cesspool of aids and Kangz as opposed to the New England territory where whites flourish.,2017-02-05T21:45:53.000Z,,Twitter for Android,159
,,@NiuRadio Puta que esta cagado Tom Brady 👍😂✊,2017-02-05T21:45:53.000Z,,Mobile Web (M5),11
,,Aunque si gana todo lo rico Brady no me enojo 😏,2017-02-05T21:45:54.000Z,,Twitter for Android,396
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:45:54.000Z,,Twitter for iPhone,11
,,Seeing Belichick reminds me of how beloved he was in Cleveland and all of the positive well wishers he had in the stands at games I went to.,2017-02-05T21:45:54.000Z,,Twitter for iPhone,523
,,Belichick has not beaten a Dan Quinn defense since the beginning of the Trump administration.#SuperBowl #alternativeSBfacts,2017-02-05T21:45:54.000Z,,Twitter for iPhone,167
,,"RT @SBNation: Tom Brady has been in the NFL since 2000. He's never lost to the Falcons.

https://t.co/AdZdgXU1hk",2017-02-05T21:45:54.000Z,,Twitter for iPhone,312
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:45:54.000Z,,Twitter for Android,700
,,😭😭😭 https://t.co/fRhkblALEz,2017-02-05T21:45:54.000Z,,Twitter for iPad,1050
,,GO FALCONS https://t.co/g2Xdl3XHzG,2017-02-05T21:45:54.000Z,,Twitter for iPhone,305
,,RT @MotiveAthletes: Someone made a Tom Brady Closer remix 😂 https://t.co/k9lVQ4o3tL,2017-02-05T21:45:54.000Z,,Twitter for iPhone,302
,,tom brady so mf fine tho fucking daddy,2017-02-05T21:45:54.000Z,,Twitter for iPhone,1086
,,"#SB51 https://t.co/RnYqiNpMgL What's next for Patriots after Super Bowl? Questions on Tom Brady, Jimmy Garoppol... https://t.co/8626CEUOjH",2017-02-05T21:45:55.000Z,,Hootsuite,2527
,,hdsportsclips: Tom Brady's hero 😢 Fox FOX Super Bowl Pregame https://t.co/1N07zifHQi https://t.co/FXNqYA6PAs,2017-02-05T21:45:55.000Z,,Clippit,3043
,,Only going with the Falcons cuz I'm tired of Tom Brady ass,2017-02-05T21:45:55.000Z,,Twitter for iPhone,604
,,"I know the falcons are gonna win, simply because of the energy behind em...unless Brady up to some fuck shut...🤔🤔",2017-02-05T21:45:55.000Z,,Twitter for Android,248
,,"RT @bycycle: Tom Brady's already a legend.
Five rings will make him the undisputed GOAT. #SuperBowl https://t.co/IbyEq9uKbE",2017-02-05T21:45:56.000Z,,Twitter for iPhone,403
,,RT @TheBloodShow: Y'all think the Falcons winning the super bowl after they just announced this shit ? LOL https://t.co/dnbdv75LNT,2017-02-05T21:45:56.000Z,,Twitter for iPhone,1100
,,"RT @BleacherReport: Tom Brady dubbed the Patriots QBs “The Wolf Pack.""

Jacoby Brissett just took things to the next level #SB51… ",2017-02-05T21:45:56.000Z,,Twitter for iPad,206
,,"I was picking the Falcons all week, but now I'm going with the Patriots. I want to see Goodell hand Brady that Lombardi Trophy #FireGoodell",2017-02-05T21:45:56.000Z,,Twitter for iPhone,111
,,RT @JayZOverrated: i hope brady throw bout 50 lem yards,2017-02-05T21:45:56.000Z,,Twitter for iPhone,582
,,@nytimes I'm not a patriots fan but guys can you give it a rest w Brady. Not his fault he's good and is on a great team. Have some class.,2017-02-05T21:45:56.000Z,,Twitter for iPhone,20
,,NFL legend Mike Ditka Gives EPIC Response to Reporters Asking Tom Brady to Denounce Trump https://t.co/qVssSGPGxp,2017-02-05T21:45:57.000Z,,Twitter Web Client,2764
,,"RT @BleacherReport: Tom Brady dubbed the Patriots QBs “The Wolf Pack.""

Jacoby Brissett just took things to the next level #SB51… ",2017-02-05T21:45:57.000Z,,Twitter for iPhone,1548
,,@richeisen @cwoodson24 Who's the greatest QB of all time? Is it Tom Brady who is going for ring #5? Blue know it! #Michigan #GoBlue,2017-02-05T21:45:57.000Z,,TweetCaster for Android,308
,,RT @BostonSportsPub: #Patriots looking to sign Tom Brady to a contract extention during the offseason.,2017-02-05T21:45:57.000Z,,Twitter for iPhone,4875
,,RT @angels8000: NFL legend Mike Ditka Gives EPIC Response to Reporters Asking Tom Brady to Denounce Trump https://t.co/OTtd3WWO4J,2017-02-05T21:45:57.000Z,,Twitter Web Client,1901
,,"RT @Spark_Sports_: For the first time all season, both Tom Brady's mom and dad will attend one of his games. Goosebumps. https://t.co/w9zUe…",2017-02-05T21:45:58.000Z,,Twitter for Windows Phone,872
,,"@JustinTuck should it be on top of the Brady Jeresy, that's what I remember",2017-02-05T21:45:58.000Z,,Twitter for iPhone,342
,,Sack Brady sack him hard https://t.co/jfzJEdTOTU,2017-02-05T21:45:58.000Z,,Twitter for Android,59
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:45:58.000Z,,Twitter for iPhone,108
,,"Please don't associate Brady &amp; Belichick's Trump fealty with New England in general. We tried to stop him, we reall… https://t.co/Db4uZmGnow",2017-02-05T21:45:58.000Z,,Twitter for iPhone,802
,,RT @cole_galli: Tom Brady asked my cousin out of a date in high school she said no... imagine those Christmas presents,2017-02-05T21:45:59.000Z,,Twitter for iPhone,2684
,,"As much as I hate the patriots and Brady and bill, I strongly believe they will win... Eli isn't on other sideline today",2017-02-05T21:45:59.000Z,,Twitter for iPhone,600
,,@WheresTheBeef27 I think the Falcons one is fake. But he's friends with Robert kraft and Tom Brady,2017-02-05T21:45:59.000Z,,Twitter for iPhone,1002
,,I hope the Falcons just whoop on the patriots today! Would be a dream come true to watch the franchise fall before Brady's 5th ring LOL,2017-02-05T21:45:59.000Z,,Twitter for iPhone,191
,,RT @rezaaslan: As a life-long @RAIDERS fan I have never ever rooted for the NFC in a #SuperBowl. But screw the Pats and screw Tom Brady.  #…,2017-02-05T21:45:59.000Z,,Twitter for iPhone,41
,,GOAT vs. MVP: Historic quarterback match-up of Tom Brady and Matt Ryan could decide Super Bowl LI https://t.co/HoTneZCBe7,2017-02-05T21:46:00.000Z,,Hootsuite,107
,,Lool so Brady fake cried for this shit? 😭😂,2017-02-05T21:46:00.000Z,,Twitter for iPhone,1591
,,Fact: Donald Trump and Tom Brady sometimes call each other just to talk. #evilpiecesofshit,2017-02-05T21:46:00.000Z,,Twitter for iPhone,251
,,"RT @NFL: Tom Brady's #SoundFX from the @Patriots #SB49 win!

""Malcolm [Butler]! Are you kidding me?!"" https://t.co/3So6hFBe1j",2017-02-05T21:46:00.000Z,,Twitter for iPhone,356
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:46:00.000Z,,Twitter for Windows Phone,156
,,RT @ThePatriot143: NFL legend Mike Ditka Gives EPIC Response to Reporters Asking Tom Brady to Denounce Trump #SuperBowlSunday https://t.co/…,2017-02-05T21:46:00.000Z,,Twitter for Android,288
,,"RT @SBNation: Tom Brady has been in the NFL since 2000. He's never lost to the Falcons.

https://t.co/AdZdgXU1hk",2017-02-05T21:46:00.000Z,,Twitter for iPhone,362
,,"""I don't know, I try to be positive!"" says a smiling Tom Brady, as his neighbors are lead away, never to be seen again.",2017-02-05T21:46:01.000Z,,Mobile Web (M2),581
,,"RT @AthleteAdvisory: Who's the better all-time QB?

RT for Tom Brady
LIKE for Peyton Manning https://t.co/oCygHQVgyS",2017-02-05T21:46:01.000Z,,Twitter for iPhone,158
,,RT @OnlyInBOS: Tom Brady's daughter is ready...#SuperBowl https://t.co/HfkRjA2Et5,2017-02-05T21:46:02.000Z,,Twitter for iPhone,464
,,The only time I care about football is when one team likes Trump. https://t.co/59IC4EpEyG,2017-02-05T21:46:02.000Z,,Twitter for Android,202
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:46:02.000Z,,Twitter for Android,84
,,Only thing I'm scared of is Atl allowing points that can be stopped and letting Brady march up field with ease.,2017-02-05T21:46:02.000Z,,Twitter for iPhone,966
,,"Trump calls Tom Brady his friend and a ‘winner,’ predicts Patriots will win Super Bowl LI https://t.co/q7OyEKiZMO https://t.co/ls2Jydg6G1",2017-02-05T21:46:02.000Z,,WordPress.com,25
,,Hes sooo over rated n ugly 🙄 https://t.co/bWnCVQthQ3,2017-02-05T21:46:03.000Z,,Twitter for iPhone,589
,,"RT @RapSheet: #Patriots QB Tom Brady's mom, who has been battling an illness and was unable to attend games in 2016, is here in H… ",2017-02-05T21:46:03.000Z,,Twitter for iPhone,784
,,"RT @Spark_Sports_: For the first time all season, both Tom Brady's mom and dad will attend one of his games. Goosebumps. https://t.co/w9zUe…",2017-02-05T21:46:04.000Z,,Twitter for iPhone,444
,,Cheating is football tradition and Tom Brady is football Jesus,2017-02-05T21:46:04.000Z,,Twitter for iPhone,320
,,RT @JaxonPhipps13: Tom Brady will win tonight because he is the actual goat,2017-02-05T21:46:04.000Z,,Twitter for iPhone,322
,,Even though I don't really care one way or another....I actually really hope Tom Brady &amp; the Patriots win this… https://t.co/bK5nqRsi0I,2017-02-05T21:46:04.000Z,,Twitter for iPhone,5544
,,"RT @360FFB: Bill Belichick: ""Hello, may I speak to the MVP?""

Matt Ryan: ""You are speaking to the MVP."" https://t.co/301AC3sGU0",2017-02-05T21:46:04.000Z,,Twitter for iPhone,817
,,Gisele should leave Tom Brady she is too good for him,2017-02-05T21:46:05.000Z,,Twitter for iPhone,807
,,RT @bobsacard: NFL YOU HAVE BEEN WARNED LADY GAGA GOES OFF ON TRUMP OR USA WE WILL GO OFF ON NFL #boycottSuperbowl #boycottnfl… ,2017-02-05T21:46:05.000Z,,Twitter for Android,369
,,@CoLiN_BaRtH Tom Brady is better than* Dan Marino,2017-02-05T21:46:05.000Z,,Twitter for iPhone,204
,,"RT @zohahasan23: @ANensey Brady all the way😎 Either way, I just wanna see Brady play live and I'm content with life 😭🙈❤🙈❤",2017-02-05T21:46:05.000Z,,Twitter for iPhone,589
,,RT @Anthony110997: Brady is about to prove why he's the greatest to ever play,2017-02-05T21:46:05.000Z,,Twitter for iPhone,1035
,,"Brady &amp; the Pats r alright, but u know I have 2 root 4 the Falcons in today's game. Go get'em, Hot-lanta! #GoFalcons",2017-02-05T21:46:05.000Z,,Mobile Web (M5),953
,,"RT @joshgondelman: Because of Tom Brady's garbage politics, I'm donating $100 for every Patriots TD and $50 for every FG to the @NAACP_LDF.…",2017-02-05T21:46:05.000Z,,Twitter for iPad,1744
,,@JaigEyes66 @blakejp @realAmandaWard I can say that Roger Goodell is out of touch with reality,2017-02-05T21:46:06.000Z,,Twitter Web Client,809
,,"RT @247Sports: Gisele Bündchen posts picture of Tom Brady's family at #SB51, including ill mother who almost had to miss game: [… ",2017-02-05T21:46:06.000Z,,Twitter for iPhone,504
,,#SuperBowlSunday #Brady #Patriots  #SB51 🏈🍺🍷🙌🏈,2017-02-05T21:46:06.000Z,,Twitter for Android,167
,,RT @davidcrosss: Go Falcons! https://t.co/DY96oYMu45,2017-02-05T21:46:06.000Z,,Twitter for iPhone,279
,,🗣 SHUTCHO DUMB ASS UP!!!!!!!!!! https://t.co/yO1fwvR6xt,2017-02-05T21:46:06.000Z,,Twitter for iPhone,817
,,"no Brady, no problem!!!!

se o Brady sair, não irá mudar nada nos @Patriots 

#SuperBowlnaESPN https://t.co/BqGs2rdiNb",2017-02-05T21:46:06.000Z,,Twitter Web Client,298
,,"Big 10 racked up  a ton . brady , griese , brees just off top of head",2017-02-05T21:46:06.000Z,,Twitter Web Client,12828
,,🐐🐐 https://t.co/SAbWq9uKhs,2017-02-05T21:46:07.000Z,,Twitter for Android,508
,,"RT @bakedalaska: Patriots will win the Super Bowl because Tom Brady supports Trump and God is on our side!! 

God bless America!! 🇺🇸… ",2017-02-05T21:46:07.000Z,,Twitter for Android,288
,,Brady is the Goat. But still a cheater.,2017-02-05T21:46:07.000Z,,Twitter for iPhone,1365
,,RT @katiedrumm: Never forget: Tom Brady is a scumbag who has never eaten a strawberry.,2017-02-05T21:46:07.000Z,,Twitter Web Client,1274
,,"RT @BleacherReport: Tom Brady dubbed the Patriots QBs “The Wolf Pack.""

Jacoby Brissett just took things to the next level #SB51… ",2017-02-05T21:46:08.000Z,,Twitter for iPhone,438
,,RT @BleacherReport: The Dynasty starts and ends with Brady and Belichick. https://t.co/FICaAnYb5T,2017-02-05T21:46:08.000Z,,Twitter for iPhone,109
,,RT @emsavalles: Tom Brady muestra su amor a sus padres previo al SB https://t.co/cCsXtG8hl1  #emsavalles #Deportes,2017-02-05T21:46:08.000Z,,Twitter Web Client,1263
,,"RT @ConanOBrien: Before they battle in Sunday's #SuperBowl, Tom Brady and @DwightFreeney battle #ForHonor in #CluelessGamer. https://t.co/9…",2017-02-05T21:46:08.000Z,,Twitter Web Client,127
,,"RT @SBNation: Tom Brady has been in the NFL since 2000. He's never lost to the Falcons.

https://t.co/AdZdgXU1hk",2017-02-05T21:46:08.000Z,,Twitter for iPhone,691
,,"RT @espn: Tom Brady's mom has been battling illness. His dad has only been to one game this year.

They will both be at… ",2017-02-05T21:46:08.000Z,,Twitter Web Client,2335
,,"RT @RealMuckmaker: Bill Maher: 'Hey Tom Brady, F--k You' https://t.co/NPnKMsL4cT via @RollingStone",2017-02-05T21:46:08.000Z,,Twitter for Android,2267
,,RT @davidcrosss: Go Falcons! https://t.co/DY96oYMu45,2017-02-05T21:46:07.000Z,,Twitter for Android,215
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:46:08.000Z,,Twitter Web Client,130
,,RT @BostonDotCom: ‘Brady’s Ladies’ are ready for Super Bowl LI https://t.co/nX6epzYPq8 https://t.co/SDwGd3IBy2,2017-02-05T21:46:08.000Z,,Twitter for iPhone,271
,,99% of American hates the Patriots. The other 1% is Tom Brady and Bryce Mers.,2017-02-05T21:46:08.000Z,,Twitter for iPhone,606
,,#TopNews Gisele Bündchen supports Tom Brady before Super Bowl LI https://t.co/VxCaqQ3wD9 https://t.co/HxWFe6l0KF https://t.co/JIbBQ2YUqS,2017-02-05T21:46:08.000Z,,dlvr.it,1138
,,hoy Brady gana su quinto SuperBowl #SuperBowl #Patriots,2017-02-05T21:46:09.000Z,,Twitter for iPhone,708
,,‘Brady’s Ladies’ and ‘Brady’s Little Ladies’ are ready for Super Bowl LI https://t.co/XEZzwQnMVg,2017-02-05T21:46:09.000Z,,Twitter Web Client,117
,,"RT @Michael_Moser7: Rain drop, drop top,
Tom Brady won't stop stop, 
Till he's got 5 rings and he's on TOP TOP TOP",2017-02-05T21:46:09.000Z,,Twitter for iPhone,688
,,"RT @bakedalaska: Patriots will win the Super Bowl because Tom Brady supports Trump and God is on our side!! 

God bless America!! 🇺🇸… ",2017-02-05T21:46:09.000Z,,Twitter for iPhone,1782
,,#USA Gisele Bündchen supports Tom Brady before Super Bowl LI: Gisele Bündchen is proving to be a model…… https://t.co/kvicvN0mG7,2017-02-05T21:46:09.000Z,,dlvr.it,1051
,,"Trump calls Tom Brady his friend and a 'winner,' predicts Patriots will win Super Bowl LI https://t.co/P3LdMKtfG4",2017-02-05T21:46:09.000Z,,Hootsuite,1174
,,Only thing I'm scared of is Atl allowing points that can be stopped and letting Brady march up field with ease.,2017-02-05T21:46:02.000Z,,Twitter for iPhone,966
,,This is why I'm rooting for the #AtlantaFalcons tonight. #SuperBowl #SuperBowlSunday https://t.co/ClpM0H6LYb,2017-02-05T21:46:09.000Z,,Twitter for iPhone,751
,,@DariusJButler first snap = Brady torn ACL #GoFalcons #SuperBowlnaESPN,2017-02-05T21:46:09.000Z,,Twitter Web Client,43
,,"What's next for Patriots after Super Bowl? Questions on Tom Brady, Jimmy Garoppolo https://t.co/LVIoFKgoKq",2017-02-05T21:46:10.000Z,,Hootsuite,88730
,,RT @KalebTWVU: Tom Brady is the Lebron James of the NFL,2017-02-05T21:46:10.000Z,,Twitter for iPhone,179
,,"Let's go Tom Brady, show them how to compete.",2017-02-05T21:46:10.000Z,,Twitter for iPhone,429
,,"RT @nytimes: Tom Brady is friends with President Trump. So are the Patriots’ owner, Robert Kraft, and Coach Bill Belichick.… ",2017-02-05T21:46:10.000Z,,Tweetbot for Mac,91
,,RT @pedrodomg: Mensaje de Pelé a Brady. 🐐🐐 https://t.co/pGx3WxNcPc,2017-02-05T21:46:10.000Z,,Twitter for iPhone,268
,,F*** the Patriots Tom Brady probably going to inflate the balls again😝😝,2017-02-05T21:46:10.000Z,,Twitter for Android,135
,,"RT @Spark_Sports_: For the first time all season, both Tom Brady's mom and dad will attend one of his games. Goosebumps. https://t.co/w9zUe…",2017-02-05T21:46:10.000Z,,Twitter for iPhone,198
,,"RT @carolina_rocha_: Le voy a Atlanta. Es el ""underdog"" y sumo a la herida nacional q patriotas son ProTrump. Su dueño, su coach y Brady ha…",2017-02-05T21:46:10.000Z,,Twitter for iPhone,171
,,I'm rooting for the Patriots because I hate communism and Roger Goodell is a communist,2017-02-05T21:46:10.000Z,,Twitter for iPhone,476
,,"For one day and one day only! Go Brady!! 

For tomorrow I go back to the Giants! https://t.co/rEsuwtLQLY",2017-02-05T21:46:10.000Z,,Twitter for Android,31
,,"Yes! @POTUS puts loyalty above everything, so he's rooting for his good friend Tom Brady. #SuperBowl",2017-02-05T21:46:11.000Z,,Twitter for iPhone,518
,,RT @NFL: The Many Faces of Bill Belichick. #SB51 #Patriots https://t.co/tjdKQ1Ousj,2017-02-05T21:46:11.000Z,,Twitter for iPad,464
,,I have no opinions on this super bowl except that Tom Brady is a douche,2017-02-05T21:46:11.000Z,,Twitter for iPhone,848
,,RT @ColinCowherd: One of Brady's warmup throws got away from him. https://t.co/1kE1QyiIHJ,2017-02-05T21:46:11.000Z,,Twitter for iPhone,304
,,Idk who is even playing in the Super Bowl but Tom Brady is a jackass so I hope his team loses,2017-02-05T21:46:11.000Z,,Twitter for iPhone,7823
,,RT @emsavalles: Pelé le desea buena suerte a Tom Brady https://t.co/VH4OiKJHY3  #emsavalles #Deportes,2017-02-05T21:46:11.000Z,,Twitter Web Client,1263
,,"RT @BleacherReport: Tom Brady dubbed the Patriots QBs “The Wolf Pack.""

Jacoby Brissett just took things to the next level #SB51… ",2017-02-05T21:46:11.000Z,,Twitter for iPhone,157
,,This song made Tom Brady cry. https://t.co/fbyo7iA50L,2017-02-05T21:46:11.000Z,,Facebook,33
,,RT @dayday035: tom brady going off tonight,2017-02-05T21:46:11.000Z,,Twitter for iPhone,151
,,#sportsnews Robert Kraft on how he'd feel receiving the Lombardi Trophy from Roger Goodell https://t.co/Oqc27fhs6g,2017-02-05T21:46:11.000Z,,Hootsuite,52710
,,@jgadd23 Yea true that's all I care about. Well and maybe the dismantling of Brady,2017-02-05T21:46:11.000Z,,Twitter for Android,27
,,"RT @Spark_Sports_: For the first time all season, both Tom Brady's mom and dad will attend one of his games. Goosebumps. https://t.co/w9zUe…",2017-02-05T21:46:12.000Z,,Twitter for iPhone,362
,,RT @BleacherReport: The Dynasty starts and ends with Brady and Belichick. https://t.co/FICaAnYb5T,2017-02-05T21:46:12.000Z,,Twitter for iPhone,1339
,,How is this acceptable? Lol probably doesn't even included bonuses + other benefits. https://t.co/vgfM85jDk7,2017-02-05T21:46:12.000Z,,Twitter Web Client,364
,,Let's go Brady hogan and the boys!!!!,2017-02-05T21:46:12.000Z,,Twitter for iPhone,463
,,"@tramealex @81TimBrown if you are talking about the tuck rule, it wasn't called correctly. Brady had 2 hands on the ball when Woodson hit em",2017-02-05T21:46:12.000Z,,Twitter for Android,79
,,"""Tom doesn't eat nightshades, because they're not anti-inflammatory. So no tomatoes, peppers, mushrooms""  I'll eat… https://t.co/52ZIoj4CEA",2017-02-05T21:46:12.000Z,,Twitter for iPhone,2872
,,RT @BleacherReport: The Dynasty starts and ends with Brady and Belichick. https://t.co/FICaAnYb5T,2017-02-05T21:46:13.000Z,,Twitter for iPhone,528
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:46:13.000Z,,Twitter for Android,174
,,Tom Brady sits down when he pees,2017-02-05T21:46:13.000Z,,Twitter for iPhone,309
,,RT @Higginsss_: Whoever is betting against Brady is a fool.,2017-02-05T21:46:13.000Z,,Twitter for iPhone,453
,,RT @mombuquinha: tom brady tombado https://t.co/V6WSrosefh,2017-02-05T21:46:13.000Z,,Twitter for Android,3069
,,Proud SyTom Brady hater,2017-02-05T21:46:13.000Z,,Twitter for iPhone,3375
,,"RT @regisp922: Super Bowl LI🏈
Patriots 27 - Falcons 24
Tom Brady MVP
Hope I'm wrong...
#SB51",2017-02-05T21:46:13.000Z,,Twitter Web Client,6
,,RT @katiedrumm: Never forget: Tom Brady is a scumbag who has never eaten a strawberry.,2017-02-05T21:46:13.000Z,,Tweetbot for iΟS,2889
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:46:13.000Z,,Twitter for Windows,19
,,RT @NFL: The Many Faces of Bill Belichick. #SB51 #Patriots https://t.co/tjdKQ1Ousj,2017-02-05T21:46:13.000Z,,Twitter for iPhone,946
,,"RT @mikebarnicle: Roger Goodell just announced that due to a request from Donald Trump, Frederick Douglass will preside over the coin toss…",2017-02-05T21:46:14.000Z,,Twitter for iPhone,7
